date;hashtag;tweet;username;intent;emotion
22/05/2020 06:36;['#indonesiaterserah', '#herdimmunity', '#covid19indonesia'];setelah ngeliat kelakuan pejabat dan warga yg pada ngeyel belakangan inigw berubah pikiran sepertinya herd immunity emang paling cocok buat indonesia indonesiaterserah herdimmunity covid19indonesia;fiermanmuch;negative;anger
22/05/2020 06:34;['#bansos', '#jps', '#tapanuliutara', '#lawancovid19', '#sumutlawancovid19', '#sumutbermartabat', '#pemprovsumut', '#sumutsmartprovince', '#edyrahmayadi', '#ijeck'];27237 paket bantuan sembako jps untuk warga tapanuli utara disalurkansumber kemenkesri rahmayadiedybansos jps tapanuliutara lawancovid19 sumutlawancovid19 sumutbermartabat pemprovsumut sumutsmartprovince edyrahmayadi ijeck pictwittercom1lpepd0lol;pemprov sumut;positive;love
22/05/2020 06:33;['#indonesiaterserah', '#presidenstandupcomedy', '#covid__19'];comeonmereka mah ga takut mati pak doktermreka lebih takut stok baju diskon habisindonesiaterserah presidenstandupcomedy covid19 pictwittercom30pznuhf8h;mah minta kiko;negative;anger
22/05/2020 06:33;['#indonesiaterserah'];gmn menurut pandangan kalian trhdp indonesiaterserah itu kan bentuk protesnya tenaga medis terhadap kelakuan indo wajar aja kayak u udh berjuang cape2an buat nyembuhin keadaan dan supaya keadaannya membaik tapi ga dihargain pasti kan jadinya kece ;zara;negative;sad
22/05/2020 06:33;['#indonesiaterserah'];indonesiaterserah hahaha yowes toh babah sak karep2 e wes gak usah ngurusi wong ngurus awak dewe ae seng penting iso mangan anak bojone hahaha;khoirun nisak;negative;anger
22/05/2020 06:33;['#indonesiaterserah'];bener2 indonesiaterserah mah ini;slsbiya;negative;anger
22/05/2020 06:30;['#indonesiaterserah'];indonesiaterserah pada tambeng ;amanda purnama salli;negative;anger
22/05/2020 06:30;['#indonesiaterserah'];indonesiaterserah beraaaak lah yg pada belanja2 baju lebaran pictwittercom9klpjsqc6g;alfin fahmi siregar;negative;anger
22/05/2020 06:30;['#indonesiaterserah', '#indonesiajanganterserah', '#covid__19'];dan kenapa harus ada kata indonesiajanganterserah covid19;rudy;negative;sad
22/05/2020 06:29;['#indonesiaterserah'];kalo benar indonesiaterserah perawat dan dokter pada mogok kerja herd imunity pasti akan segera realese;devi ariani saputri;negative;fear
22/05/2020 06:29;['#indonesiaterserah'];udah lah emang bener kalo ada yg bilang indonesia bakal menuju herd imunity orang masih suka nongki kagak jelas sia sia gua 3 bulan di rumah sia sia banyak orang di phk sia sia petugas medis berusaha kagak dihargain emang bener ya indonesiaterserah;ice cream cake;negative;anger
22/05/2020 06:21;['#indonesiaterserah'];arghhhhh indonesiaterserah pictwittercom8usgdudz4v;kimci;negative;anger
22/05/2020 06:19;['#indonesiaterserah', '#indonesiajanganterserah', '#indonesiabangkit', '#indonesiaterserahsukasukakalian', '#tiktok'];berhubung masjid ditutup dan mall dibuka mari kita manfaatkan semaksimal mungkin indonesiaterserah indonesiajanganterserah indonesiabangkit indonesiaterserahsukasukakalian tiktok ;natasya;negative;anger
22/05/2020 06:19;['#indonesiaterserah'];untuk yang hari ini sudah tiba di kampung halaman berjumpa orang tua tercinta sanak saudara keponakan pergi bareng belanja ke pasar toko mal dll nikmatilah waktu ini sebaikbaiknya karena tak seorangpun tahu apakah tahun depan masih akan bersua indonesiaterserah;klabangijo;negative;fear
22/05/2020 06:19;['#indonesiaterserah', '#indonesiamenyerah'];wes gak iso wes pesimis indonesia isok bersih teko corona berdamai karo corona artine warga wes kudu melbu mode survival pemerintah gak teges akeh wargae sing ngeyel sisan wes indonesiaterserah indonesiamenyerah;ketua mafia;negative;sad
22/05/2020 06:18;['#indonesiaterserah'];hm ngapunten tenaga medis kita menghadapi warga 62 republik indonesiaterserah ;barlaman;negative;sad
22/05/2020 06:17;['#indonesiaterserah'];kurva covid19 menanjak kurva amal ibadah menurun indonesiaterserah;ian farih montolalu;negative;sad
22/05/2020 06:15;['#indonesiaterserah', '#stayhome', '#covid19indonesia', '#respect', '#indonesiabangkit', '#lawancorona'];dear all tolong hargai perjuangan rekan rekan medis indonesia yang sudah berkorban buat kita semua dengan tetap berada dirumah thanks to allgod bless you all rekan rekan medis indonesiaterserah stayhome covid19indonesia respect indonesiabangkit lawancorona pictwittercomnvkismtdrw;panggil saja memet;negative;sad
22/05/2020 06:12;['#indonesiajanganterserah', '#indonesiaterserah', '#covid_19', '#dirumahsaja', '#jumatberkah', '#pakaimaskermu', '#kebaikandarirumah', '#jagajaraksehat'];dirumah aja jan keluar kebodohan62indonesiajanganterserah indonesiaterserah covid19 dirumahsaja jumatberkah pakaimaskermu kebaikandarirumah jagajaraksehat pictwittercomg2q7kif9s5;kebodohan 62;negative;anger
22/05/2020 06:11;['#terserah', '#indonesiaterserah'];kumaha maraneh weh lah terserahindonesiaterserah pictwittercomapjk7ztbiw;ieu jenal;negative;anger
22/05/2020 06:11;['#indonesiaterserah', '#indonesiawhatever'];apa sih yang mereka pikirkan indonesiaterserah indonesiawhatever;liv;negative;anger
22/05/2020 06:11;['#kaya', '#miskin', '#sukses', '#gagal', '#pola', '#penularan', '#covid19', '#coronavirus', '#pandemi', '#indonesia', '#lockdown', '#psbb', '#indonesiaterserah', '#menabung', '#bisnis'];makanya banyak2in gaul sama orang kaya mepet orang kaya biar nular kaya miskin sukses gagal pola penularan covid19 coronavirus pandemi indonesia lockdown psbb indonesiaterserah menabung bisnis ;suwanda;negative;anger
22/05/2020 06:11;['#indonesiaterserah'];bismillahkadang merasa pengen indonesiaterserah tapi kita muslimtetep taat disaat yang lain bangkangtetep peduli meski yang lain cuek;ahmad maarif;negative;sad
22/05/2020 06:05;['#indonesiaterserah'];indonesiaterserah kayaknya baju lebaran lebih penting dari nyawa ;thalib rustan;negative;fear
22/05/2020 06:04;['#indonesiaterserah'];yang konsisten dari inkonsistensi ini adalah produksi pernyataan dari pemerintah yang membingungkan mudik vs pulang kampung boleh vs tak jadi boleh mudik melawan vs damai dengan covid19 ijin beroperasi moda transportasi vs ijin perjalanan tertentu indonesiaterserah;deemust;negative;sad
22/05/2020 06:03;['#indonesiaterserah'];mall di bdg tutup tos 2bln yg buka toko2 fashion independent kecil saat mereka ditindak tegas untuk tutup saat itu pula pemerintahnya diserang mematikan usaha kecil dilematis tapi yaaaaa indonesiaterserah;joengoz murah;negative;sad
22/05/2020 06:01;['#indonesiaterserah'];jadi ingat ramadhan tahun2 lalu nyalakan merconnya agar corona matiindonesiaterserah ;reka bagus;negative;anger
22/05/2020 05:58;['#indonesiaterserah', '#psbb', '#covid19'];bolehlah kemarin muncul indonesiaterserah dan prustasi semua orang bukan hanya tenaga medis melihat kelakuan warga 62 yang seenaknya melawan aturan psbb tapi itu jangan berlama lama kita tetap harus terus melawan covid19 agar kita bisa kembali normal melakukan kegiatan di pictwittercomqnkhstuf39;endang sunandar;negative;sad
22/05/2020 05:58;['#staysafe', '#indonesiaterserah', '#indonesiaterserahsukasukakalian'];just do our best and let god do the rest harapan2 dan doa baik utk semua orang2 cerdas indonesia yg patuh dan taat semoga pandemi cepat berakhir dan staysafe semuanya semangat buat tenaga medis di rumah sakit indonesiaterserahindonesiaterserahsukasukakalian;kameida;positive;love
22/05/2020 05:57;['#indonesiaterserah'];teruntuk kalian yg pergi ke mallpasar coba lihat perjuangan mereka indonesiaterserah pictwittercomuryomd2en5;bukan raden;negative;sad
22/05/2020 05:56;['#indonesiaterserah'];indonesiaterserah mau nunggu kemkominfo klarifikasi pun percuma apa it kalian sudah mikirin mitigasi data apa belum sih kpkri ombudsmanri137 mohon dipantau;titan agriz;negative;anger
22/05/2020 05:55;['#tetapdirumah', '#tetapdilarangmudik', '#indonesiaterserah'];buat kaliyan yg msh suka keluyuran tdk jelas keluyuran skedar beli baju lebarantetapdirumahtetapdilarangmudikindonesiaterserah pictwittercomixkzxdvnn6; marsudi ;negative;anger
22/05/2020 05:52;['#corona', '#coronaindonesia', '#dirumahaja', '#lebarandirumah', '#stayathome', '#indonesiaterserah', '#dentuman'];lebaran siapsiap kenaikan drastis jumlah corona di indonesia corona coronaindonesia dirumahaja lebarandirumah stayathome indonesiaterserah dentuman;jnck;negative;fear
22/05/2020 05:51;['#indonesiaterserah'];habis covid19 terbitlah stupidcovid indonesiaterserah ; pluviophile;negative;anger
22/05/2020 05:51;['#indonesiaterserah'];dilarang mudik atau pulang kampung tapi bisa terbangdilarang shalat ied di masjid tapi bisa bikin konserdilarang kumpulkumpul tapi bisa kumpulin orangorang untuk bagibagi bansos dan bltantarkan langsung atau via rekening kan bisamaumau ta iyeindonesiaterserah;rizky wijaya;negative;anger
22/05/2020 05:50;['#dirumahsaja', '#indonesiaterserah', '#disiplinadalahkunci'];sak karepmudikasih aturan tdk diturutitp mohon maaf bila nanti engkau kena jangan kau tularkan ke aq yadirumahsajaindonesiaterserahdisiplinadalahkunci pictwittercomnhc44gcoto;     ;negative;anger
22/05/2020 05:48;['#indonesiaterserah'];gw matuhin psbb 2bulanan lebihgw udah diem di rumahgabisa ngewegabisa mudikdan kalian malah ke mall lahbukber lahmudik lahdasar ya kalian makhluk ga ada otak sama sekaliindonesiaterserah;rotikempit;negative;anger
22/05/2020 05:46;['#indonesiaterserah'];apa itu psbb kkkkktim medis menangis melihat iniindonesiaterserah pictwittercommztjicfhfl;c and y ;negative;anger
22/05/2020 05:45;['#indonesiaterserah'];tagar indonesiaterserah trending topic senator minta pemerintah tegas dalam kebijakan ;voa islam;negative;anger
22/05/2020 05:43;['#tesoahlah', '#indonesiaterserah'];oang indonesia ni okak okakperaturan itu harusnyo menyuughuuh bukan melaghangkalo dilaghang makin dibuat baik di sughuhh bebotultesoahlahindonesiaterserah;jhazale malique;negative;anger
22/05/2020 05:43;['#indonesiasakarepmu', '#indonesiaterserah'];di sana susah di atur di sini susah di atur indonesiasakarepmuindonesiaterserah;af ichsanoorsyamsi;negative;anger
22/05/2020 05:41;['#indonesiaterserah', '#indonesiaterserahsukasukakalian'];grafiknya ampe bingung gais indonesiaterserah indonesiaterserahsukasukakalian ;atikaprimanda;negative;sad
22/05/2020 05:40;['#indonesiaterserah', '#indonesiatanpapacaran', '#indonesiaterserahsukasukakalian'];pamer kemesraan lagi pandemi gini sama aja kayak pamer ketololanyang maksiat dua orang yang odp dua kampung jinganindonesiaterserahindonesiatanpapacaranindonesiaterserahsukasukakalian;half demon;negative;anger
22/05/2020 05:39;['#indonesiaterserah', '#pejuangrecehan'];berdiam diri dirumah tak ada bantuan pergi keluar rumah juga penuh resiko kalau bilang yang salah siapa tentu tak ada yang salah saat ini hanya alam yang akan menyeleksinya indonesiaterserah pejuangrecehan;febrianti agustin;negative;fear
22/05/2020 05:38;['#terserah', '#indonesiaterserah'];kalian serius tidak takut bahayatidak takut virus berdesakan riakasir positif kasus baru pada panik yakesehatanmu itu jangan siasiaterserah indonesiaterserah;dustin;negative;fear
22/05/2020 05:34;['#indonesiaterserah'];warga 62 mah gitu orangnyakalo di aturatur malah makin bandelindonesiaterserah;bocil horee;negative;anger
22/05/2020 05:34;['#indonesiaterserah'];sangat menyedihkan indonesiaterserah ;nana lunggana;negative;sad
22/05/2020 05:29;['#indonesiaterserah'];indonesiaterserahpenyaringan sdm lewat corona why notnyaring mana yg berbenefit buat negara dan mana yg cuma jadi beban negara aja pictwittercomzbzlba5d4h;fuck religion im non conformis and pro capitalism;negative;anger
22/05/2020 05:25;['#indonesiaterserah'];indonesiaterserah prof dah hopeless gw ;budi sampurno soebadio;negative;anger
22/05/2020 05:25;['#indonesiaterserah', '#covidiot'];indonesiaterserah lah asucovidiot kek gini kapan diajak bersilahturahmi ama krematoriumbtw satu lagi bukti pemerintah hanya sepanjang masyarakatnya ;discipulum ex quinque;negative;anger
22/05/2020 05:23;['#indonesiaterserah'];mall dibuka pasar dibuka tempat ibadah masih ditutup disini siapa yang warasindonesiaterserah;r;negative;anger
22/05/2020 05:22;['#indonesiaterserah'];ga habis pikir sama orangorang indonesiaterserah;kai;negative;anger
22/05/2020 05:21;['#indonesiaterserah', '#pemimpinbodoamat'];ini indo kurvanya naik terus ini indonesiaterserah pemimpinbodoamat;novianti wulandari;negative;fear
22/05/2020 05:20;['#indonesiaterserah'];ga di kasi bansos riweuh dikasi bansos malah buat beli baju yang gbg siapa yang disalahin siapaindonesiaterserah ;a l u c a r d;negative;anger
22/05/2020 05:19;['#indonesiaterserah'];mall rame pusat perbelanjaan rameingat pemerintah bikin psbb itu artinya pembatasan sosial berskala besarbukan psbb pembelian serentak baju baru dahlahcapeindonesiaterserah;dalang kerusuhan;negative;anger
22/05/2020 05:19;['#bansos', '#jps', '#padanglawas', '#lawancovid19', '#sumutlawancovid19', '#sumutbermartabat', '#pemprovsumut', '#sumutsmartprovince', '#edyrahmayadi', '#ijeck'];pemprov sumut salurkan paket bantuan sembako jps ke kabupaten palassumber kemenkesri rahmayadiedybansos jps padanglawas lawancovid19 sumutlawancovid19 sumutbermartabat pemprovsumut sumutsmartprovince edyrahmayadi ijeck pictwittercomnfjnkg3f4r;pemprov sumut;positive;love
22/05/2020 05:17;['#indonesiajanganmenyerah', '#indonesiamelawancovid19', '#indonesiaterserah'];tuh manusia manusia di kasih bantuan pemerintah malah di jual buat beli bajuitu otak di kemanain dahbodoh nya tolong di lockdown juga dongapa otak nya ikut kejual juga yak kemarenindonesiajanganmenyerahindonesiamelawancovid19indonesiaterserah;barudakjawa;negative;anger
22/05/2020 05:17;['#stayhome', '#indonesiaterserah'];yang pengen gw lakuin ke orangorang yang masih keluar rumah padahal lagi ada pandemi stayhome indonesiaterserah jk pictwittercomssfs7r5fmy;engkoh;negative;anger
22/05/2020 05:17;['#indonesiaterserah'];tagar kami memang indonesiaterserah tagar itu mungkin suatu ungkapan rasa lelah dan penat kami tp kami punya sumpah sumpah yg kami bawa sampai mati sumpah yg terucap ketika km dikukuhkan dlm profesi kami;febriana putri nares;negative;sad
22/05/2020 05:16;['#indonesiaterserah'];gausah dibayangin indonesiaterserah ;priskila pelita;negative;anger
22/05/2020 05:15;['#indonesiaterserah'];tolol anjg pd ngentot semua bego yang keluar rumah buat jalan2 sama buat belanja barang2 kurang penting ga pada mikir anjg gw juga pengen kali keluar rumah gw juga kangen sama orang gw pen cpt selese biar bisa cpt ketemu dengan aman eh malah kalian kaya anjg indonesiaterserah;aku aja gatau;negative;anger
22/05/2020 05:14;['#indonesiaterserah'];mau marah mau kesel mau hujatapa gunanya kecuali capek hati tapi buat manusiamanusia diluar sana kalau tidak bisa membantu setidaknya otaknya dipake untuk gak menyakiti orang lain kalian tidak berhadapan langsung dengan nyawa orang lain pahamindonesiaterserah pictwittercomt976bwkafb;jesh;negative;anger
22/05/2020 05:12;['#indonesiaterserah', '#dirumahaja'];sudah dititik indonesiaterserah hampir 3 bulan dirumahaja suami kerja di bidang olahraga otomatis semua off pemasukan minim cicilan tetap jalan hanya tinggal berharap kesadaran semua kompak serentak memutus rantai penyebaran tahan ego demi kebaikan semua ;geby ferariana;negative;sad
22/05/2020 05:10;['#indonesiaterserah', '#presidenstandupcomedy', '#presidenstandupcomedy'];gw pas liat mereka secara langsung pake apd gini kayak mau nangis gak kebayang rasanya mereka pake itu 24jam dan kecapean tapi orang malah gak tau diri dan pemerintah malah buka tempat keramaian indonesiaterserah presidenstandupcomedypresidenstandupcomedy pictwittercomm0dl7e3mci;minions;negative;anger
22/05/2020 05:10;['#indonesiaterserah', '#rajaprankkenaprank'];iye kenapa kaya gitu yee die kaya yang abis konser tempo hari psbb diperketat mesjid diawasi tpi konser gagasan istana tetep jalan indonesiaterserahada berita lucu pula rajaprankkenaprankdana konser gk balik modal pantesan ngutang mulu negara;mata kurawa;negative;anger
22/05/2020 05:08;['#indonesiamelawancovid19', '#indonesiaterserah'];berkat coviddeadwoodwibuno lifeintrovertotakujomblo mahluk pemalasdantipetipe yg jadi beban keluargakasta nya menjadi jauh lebih tinggi drpd orang bodoh yang tidak mematuhi psbb setidaknya mereka tdk menularkan virusindonesiamelawancovid19indonesiaterserah;apem;negative;anger
22/05/2020 05:05;['#indonesiaterserah'];pada bader udah pd dibilangin ge etdah indonesiaterserah;satria baja hitam;negative;anger
22/05/2020 04:59;['#indonesiaterserah'];padahal kemarin yang terjangkit virus ada hampir 1k sekarang ada kota yang mau ngadain pesta penutupan psbb indonesiaterserah ;vanyourbae;negative;fear
22/05/2020 04:55;['#indonesiaterserah'];yup tidak apa dipecat karena indonesia sudah masuk fase indonesiaterserah;oldbeard;negative;anger
22/05/2020 04:54;['#indonesiaterserah'];speechless indonesiaterserah;soffia alexta;negative;sad
22/05/2020 04:51;['#indonesiaterserah'];memang lebaran harus banget baju baru yah agama memang menganjurkan memakai pakaian terbaik tapi yang baik tidak harus baru kanindonesiaterserah;aswad sapoetra;negative;anger
22/05/2020 04:46;['#indonesiaterserah'];rakyat gimana pemimpinnya klu pemimpinnya konsisten tdk mencla mencle mgkn rakyat bisa patuh rakyat di suruh psbb tp konser ttp jalan pulkam boleh tp mudik tdk boleh finally rakyat dah muakindonesiaterserah;       ;negative;anger
22/05/2020 04:45;['#indonesiaterserah'];emang bener bener ya indonesiaterserah;irga;negative;anger
22/05/2020 04:44;['#indonesiaterserah'];dalam video tersebut seorang tenaga medis mengenakan apd turun ke jl sambil berteriak kami capekkarena susahnya warga indonesia untuk tertib jg membahas indonesiaterserah dari tenaga medis menceritakan viralnya umar abdullah yg kmrn terjari check poin psbb bangil surabaya pictwittercomwp9ad5cayx;yostanabe;negative;sad
22/05/2020 04:44;['#indonesiaterserah', '#terserahindonesia'];woiiindonesiaterserahterserahindonesiaiki lho deloken lek diswab iku ngenecc infomalang senaputrafm puspitafm ;lupin;negative;anger
22/05/2020 04:43;['#indonesiaterserah'];gpp mati yang penting lebaran baju baru yakan namanya juga ngerayain lebaran terakhir didunia indonesiaterserah;desi ratna sari;negative;anger
22/05/2020 04:42;['#indonesiaterserah'];cukup indonesiaterserah;iksan solo;negative;sad
22/05/2020 04:35;['#indonesiaterserah', '#terserahindonesia'];indonesiaterserahterserahindonesia gak tau mau komen apalgsy doain para bajerp dn keluarga disegerakan menjadi korban corona udah itu aja;cabutskb2menteri nm;negative;anger
22/05/2020 04:34;['#indonesiaterserah'];indonesia vid kita damai yah covid gak mauindonesiaterserah;lewaru syafrudin;negative;fear
22/05/2020 04:31;['#indonesiaterserah', '#tegalkarepe'];yakin wargane esih akeh sg mudik ra pada lapor mbuh kue carrier mbuh belihindonesiaterserahtegalkarepe;wilda;negative;fear
22/05/2020 04:30;['#psbb', '#butuhkesadaraandaridirisendiri', '#indonesiaterserah'];disaat pada koar gda penghasilan pada diphk mau pada makan apa survei membuktikan semua itu hoax buktinya pasar aja masih full ampe kaya gini benerbener dah ga tau lagi mau bilang apa psbb disepelein bangetbutuhkesadaraandaridirisendiriindonesiaterserah pictwittercom5id83wtisz;rindukamu;negative;anger
22/05/2020 04:26;['#indonesiaterserah'];pak jokowi sampai kapan aparat akan tegas apakah harus tunggu sampai semua dokter meninggal indonesiaterserah;komodo;negative;fear
22/05/2020 04:25;['#miris', '#dirumahsaja', '#tidakmudik', '#indonesiawhatever', '#indonesiaterserah', '#indonesiaterserahsukasukakalian'];dinegeri ini baju lebaran lebih berharga dibandingkan kesehatan atau nyawa sekalipun miris dirumahsaja tidakmudik indonesiawhatever indonesiaterserah indonesiaterserahsukasukakalian;romandony;negative;sad
22/05/2020 04:24;['#indonesiaterserah'];psbb pembelian serentak baju baru indonesiaterserah;relay;negative;anger
22/05/2020 04:20;['#nawakngalam', '#kpm', '#bansos', '#kelurahanbandulan', '#pemkotmalang'];pemkot malang melalui kelurahan bandulan menyalurkan bantuan sosial tunai bst pemprov jatim kepada keluarga penerima manfaat kpm nawakngalam kpm bansos kelurahanbandulan pemkotmalang pictwittercomlrattprg0a;kelurahan bandulan;positive;love
22/05/2020 04:17;['#indonesiaterserah'];pbidi tirtahudhi perjuangan dokter selama ini akan sia sia masyarakat indonesia akan tetap tidak menaati peratutan psbbsocial distancing dll sampai pbidi membuat pernyataan tidak akan menangani kasus covid19 jika masyarakat tetap menghiraukan peraturanindonesiaterserah;pembasmi kegoblokan;negative;sad
22/05/2020 04:14;['#indonesiaterserah'];merasa percuma berjuang lebaran sendirian di kota orang dan adikku yg menahan hasrat pengen pulangindonesiaterserah;lukita;negative;sad
22/05/2020 04:13;['#indonesiaterserah', '#sakkarepmu', '#bodoamat'];siapapun kalian yang nekat mudik dari jabodetabek ke kampung besok abis lebaran please ga usah balik ke jabodetabekdi kampung terus aja disini ga butuh orangorang egois kaya kalianindonesiaterserah sakkarepmu bodoamat;hussein;negative;fear
22/05/2020 04:12;['#indonesiaterserah'];indonesiaterserah uwis kesel ngeyel ndablek ;iksan solo;negative;anger
22/05/2020 04:11;['#indonesiaterserah'];gak ada takut nye si ibuindonesiaterserah pictwittercomyukruvtsdz;dewanto l wicaksono;negative;fear
22/05/2020 04:10;['#covid2019', '#dbsn', '#demambatuksesaknapas', '#bangkitkandayatangkal', '#kokohkanantibodi', '#berdayakanimunitastubuh', '#isolasi', '#psbb', '#indonesiajanganterserah', '#indonesiabangkit', '#indonesiaterserah'];bebas beban covid2019 masyarakat perlu waspada tanpa cemas bersiap hadapi gejala dbsn demambatuksesaknapas bangkitkandayatangkal kokohkanantibodi berdayakanimunitastubuh dgn gizi seimbang tanpa isolasi psbbindonesiajanganterserah indonesiabangkit indonesiaterserah pictwittercompkexkjies0;arnold mamesah ma;positive;
22/05/2020 04:08;['#indonesiaterserah', '#indonesiaterserah'];cocot si dungu bilang curva harus turun dengan cepat bagaimanapun cara tapicocot si dungu tdk bisa tepat dengan apa yg die katakancocot si dungu sllu mincla mincle sekarang siapa yg percaya sama cocot si dungu indonesiaterserahindonesiaterserah;jngres14;negative;anger
22/05/2020 04:03;['#indonesiaterserah'];asyiqqq deket rumah aku lagi pada berbondong bondong nih beli baju baru tuk di pakai di alam barzah indonesiaterserah pictwittercomhxb0sbibux;ku menangis;negative;anger
22/05/2020 04:00;['#indonesiaterserah', '#psbbkedodoran', '#pasarpagisamarinda'];antara ibunya immune atau kudungnya negative covid indonesiaterserah psbbkedodoran pasarpagisamarinda pictwittercom1svwqia3kn;kenes kukis;negative;anger
22/05/2020 04:00;['#indonesiaterserah'];ricuh pembagian bansos di bandungapakabar psbb apakabar social distancing apakabar physical distancing mungkinkah peraturan yg tegas bisa diterapkan dalam hal seperti ini indonesiaterserah pictwittercombqzxewbqzv;musisi tepar;negative;sad
22/05/2020 03:57;['#indonesiaterserah'];awas aja ntar kalo vaksin udah ada dan awalnya terbatas distribusinya di indonesia trs yg didahulukan pasti kelompok yg yang ituitu aja trus ntr ada aja yg jual ilegal dgn harga selangit entah aslipalsu tuh vaksinnya indonesiaterserah;luqman hakim;negative;anger
22/05/2020 03:52;['#indonesiaterserah'];indonesiaterserah saat ini rakyat indonesia terancam nyawanya akibat kegagalan pemerintah menangani krisis pandemi covid 19 pictwittercomwpfhxo4wru;raisa tjokrodinata;negative;fear
22/05/2020 03:51;['#indonesiaterserah'];45thn ke bwh diimbau blh kerja diprotesrestoran cpt saji ditutup berani kumpulh3 toko baju malah rame sampe berjubelpetugas ksh tahu bener2 malah diajak ributbagi2 bantuan malah ributini ramadhan woiindonesiaterserah ;bayu prasetyo;negative;anger
22/05/2020 03:50;['#indonesiaterserah'];udah mah gaji aman kalo sakit fasilitas kesehatan terjamin ga ada tandatanda kena phk tapi kerjanya ga beres di indonesia yg kek gitu bukan cuma ada tapi banyak indonesiaterserah;luqman hakim;negative;anger
22/05/2020 03:50;['#indonesiaterserah', '#terserahindonesia', '#welcomeherdimmunity'];kalian tdk mau di atur kalian tdk peduli dgn nyawa sendiri dan orang2 terdekat kalian ya sudah terserah kalian kami sudah lelah biar seleksi alam yang bekerja sekarang indonesiaterserah terserahindonesia welcomeherdimmunity pictwittercom3n1tzm7exy;dequalizernewnormalpulihkanekonomi;negative;fear
22/05/2020 03:47;['#indonesiaterserah'];anda cuma bosan dirumah tp sebagian besar orang lebih bosan lagi tiap hari bertaruh nyawa demi nafkah keluarganya dan demi orang lainstop menjadi bodoh berempati lah sedikitindonesiaterserah;sylvernes oktaviason;negative;anger
22/05/2020 03:47;['#tiktok', '#indonesiaterserah'];lihat video abah kenz tiktok mohon seperti ini sedih dan miris lihatnya udah ah jangan di gede gede in berita nya corona kami warga biasa juga takut lambeturahtweet krmtroysuryo2 najwashihab jokowi indonesiaterserah;boleh berteman;negative;sad
22/05/2020 03:46;['#indonesiaterserah'];bener2 indonesiaterserah dah pictwittercombpce3kyrsc; gurl;negative;anger
22/05/2020 03:46;['#berita', '#nusabali', '#bansos', '#danhibah', '#dprdbali'];dewan desak cair dana hibah dan bansos berita nusabali bansos danhibah dprdbali;nusabalicom;negative;
22/05/2020 03:46;['#indonesiaterserah'];anda cape dirumah aja adik saya adlh seorang petugas laboratorium rmh sakit adlh dan dia kepala keluarga anaknya 2 dia lbh cape lg tiap hr berkutat dgn resiko tertular krn bs tiap hr berkutat dgn sample pasien trmasuk pdp dan opdindonesiaterserah;sylvernes oktaviason;negative;sad
22/05/2020 03:46;['#presidenstandupcomedy', '#indonesiaterserah', '#bonekasial'];presidenstandupcomedy apa yg dipercaya dari diaindonesiaterserahbonekasial ;spark san;negative;anger
22/05/2020 03:44;['#indonesiaterserah', '#indonesiajanganterserah'];doan adalah bentuk kepedulian kita mari ubah indonesiaterserah menjadi indonesiajanganterserah kita kuat karena persatuan bukan satuan pictwittercomutaln2vl4l;ruang rasa;positive;love
22/05/2020 03:43;['#indonesiaterserah'];bahkan sebagian ahli juga berpendapat kita bisa saja seumur hidup berdampingan dengan coro a seperti saat ini influenza msh eksis contoh lain coba bayangin kalo paracetamol blm ketemu tiap kena pusing kepala pasti susah sembuhnyaindonesiaterserah;sylvernes oktaviason;negative;fear
22/05/2020 03:41;['#indonesiaterserah'];corona gak akan selesai sampe ada vaksinnya dan banyak ahli menduga vaksinnya memang tidak di release dalam waktu dekat sebelum usa election day artinya masa pandemi ini msh akan sangat panjangindonesiaterserah;sylvernes oktaviason;negative;sad
22/05/2020 03:40;['#mudiktetapdilarang', '#nomudik', '#indonesian', '#indonesiaterserah', '#indonesiaojosakkarepmu'];orang indonesiadilarang mudik malah nekat mudik alasan sdh gk ada pekerjaan gk ada penghasilan also orang indonesiapusat perbelanjaan dibuka serrbuuumudiktetapdilarangnomudik indonesianindonesiaterserahindonesiaojosakkarepmu pictwittercomcbjpt5hlkd;pungkas ap;negative;anger
22/05/2020 03:39;['#indonesiaterserah'];sebagian orang lbh takut gak bs beli baju baru buat lebaran ketimbang takut resiko ketular corona bedesak ketika distro dan mall dibuka seketika gak perduli psbbindonesiaterserah;sylvernes oktaviason;negative;sad
22/05/2020 03:34;['#indonesiaterserah'];psbb diperpanjangpsbbbbbbbbbbbbbbbbbbbbbpembatasan sosial berskala besar belum berakhir bisa bisa berlanjut bulan berikutnya bahkan bisa berkepanjangan bila banyak budak bedegong bertebaran belanja buat baju berlebaran indonesiaterserah infobdg bandungfess;harfudin;negative;fear
22/05/2020 03:32;['#indonesiaterserah'];tidak ada yang mahal kecuali hanya kesehatan yang mahalsegala apapun bisa ditunda namun kesehatan tidak dapat ditundaindonesiaterserah;haloalda;positive;
22/05/2020 03:30;['#indonesiaterserah'];21 mei jawa timur rekor tertinggiindonesiaterserah;agus kila;negative;sad
22/05/2020 03:29;['#indonesiaterserah'];kemarin ke supermarket beli kebutuhan yg emg bener2 kudu dibelimau keluar rumah udah kek ninja ajaeeehh pas nglewatin toko emas liat emak2 pada umpel2anhahahihihoho no masker no social distancing club hati ini langsung kretek rasanya indonesiaterserah;d i l l a;negative;sad
22/05/2020 03:28;['#indonesiaterserah'];gada takut takutnya warga 62 mah indonesiaterserah;kayy;negative;anger
