date;hashtag;tweet;username;intent;emotion
21/05/2020 15:50;['#indonesiaterserah'];pemerintah tolong lah psbb diintensifkan check point nya bapak saya sukanya jalan jalan kalo diingetin corona selalu bilang saya lebay indonesiaterserah;nsfwtf mau jadi badut hugme;negative;anger
21/05/2020 15:50;['#bansos', '#bantuancovid19', '#dampakcorona', '#presidenjokowi'];presiden minta yang belum dapat bantuan covid 19 segera lapor bansos bantuancovid19 dampakcorona presidenjokowi via kicknewstoday;hyng;positive;
21/05/2020 15:49;['#indonesiaterserah'];udah tau sicovid bikin sakit lah kok orangorang jadi stupidindonesiaterserah;letong nyemek nyemek;negative;anger
21/05/2020 15:48;['#indonesiaterserah'];watafakk malu maluin aja lu pak udh pake baju bagus tapi kelakuannya begitudah lah indonesiaterserah ;skipper;negative;anger
21/05/2020 15:48;['#coronaupdate', '#covid_19', '#dentuman', '#indonesiaterserah'];apa kalian menyadarinya coronaupdate covid19 dentuman indonesiaterserah pictwittercomobked5ruqm;isirafdamhka ;negative;anger
21/05/2020 15:48;['#indonesiaterserah', '#indonesiasakkarepmu'];woooiii goblok daripada eloelo beli baju bedug lebaran di pasar mending beli plastik plus kain kafan sekalian dech biar gampang matiin nya indonesiaterserahindonesiasakkarepmu plus aturan yg plintatplintut bikin guemeeesss dech pictwittercomki9depebxw;iwan;negative;anger
21/05/2020 15:46;['#covid19', '#indonesiaterserah', '#fucek'];ayoo kak mampir kak ke igd covid kitaa covid19indonesiaterserahfucek pictwittercomh0vw9gmi5v;nopiee nop;negative;anger
21/05/2020 15:46;['#indonesiaterserahsukasukakalian', '#indonesiaterserah'];pulkam mudik yo wis sakarepmuindonesiaterserahsukasukakalianindonesiaterserah pictwittercom4ryampvsy6;       ;negative;anger
21/05/2020 15:45;['#indonesiaterserah'];wow tertinggi di asean sebuah prestasi dari program yg berhasil indonesiaterserah;yudhi widodo;negative;anger
21/05/2020 15:45;['#indonesiaterserah'];ku lawan covid demi outfitindonesiaterserah;rony hermawan;negative;anger
21/05/2020 15:45;['#dentuman', '#indonesiakuat', '#newnormal', '#bansos', '#covid19'];sekarang bansos looss besok setelah new normal apa serba mahal barangkali karna pemerintah harus balikin modal yg buat bansos dimulai dari listrik bpjs tau lah besok apalagi dentuman covid19indonesiakuatnewnormalbansoscovid19;dansemons;negative;anger
21/05/2020 15:44;['#indonesiaterserah'];warga seperti ini petugas kesahatan kalau mereka terserah meraka nyong pun terserah inyongindonesiaterserah ;rica rica;negative;anger
21/05/2020 15:43;['#indonesiaterserah'];konser bpip yang langgar social distancing tak pakai masker bagaimana menurutmu kepala satpol pp beliau bukan hanya dipolisikan tapi dipukuli indonesiaterserah ;wanky op;negative;anger
21/05/2020 15:43;['#indonesiaterserah'];mungkin indonesia butuh 12 tahun utk kurvanya turun indonesiaterserah;yudhi widodo;negative;anger
21/05/2020 15:42;['#covid_19', '#stayathome', '#indonesiaterserah'];indonesia lebih pintar dalam mengulang sejarah dibanding belajar dari sejarah covid19 stayathome indonesiaterserah;lushi rusman;negative;sad
21/05/2020 15:42;['#indonesiaterserah', '#jatimjuara2ligacovid19'];selamat jalan pahlawan paramedisindonesiaterserahjatimjuara2ligacovid19 ;fmkbr;negative;sad
21/05/2020 15:42;['#indonesiaterserah'];kalo ini covid makin hari makin naik mau sampe kapan kita dirumahin segelintir orang tiada otak pada bilang kangen temen pengen jalanjalan dsb tapi nyatanya malah maen sana sini ayo lah mari kita bersatu di rumah dulu gausah maen maen duluindonesiaterserah;icikiwir;negative;sad
21/05/2020 15:42;['#indonesiaterserah'];tegal jadi zona hijaupenutupan psbborang kumpul di alun alunamit amit ada yang nularin lagijadi cluster barupsbb lagimbuh lahindonesiaterserah pictwittercom7nldmhjwcd;cucunya;negative;
21/05/2020 15:41;['#indonesiaterserah'];dis penyebab warga indon pada ngeyel di kasih tau ya karena di embelembelin agama begini kena corona kan bisa masuk syurga indonesiaterserah pictwittercomta50mz0sop;aftaru;negative;anger
21/05/2020 15:40;['#indonesiaterserah'];yang ditakutin misalnya para tenaga medis menyerah dah gk sanggup melawan wabah ini krna keegoisan kalianjadi tolong lah bantu merekataati peraturan tetap dirumah aja baju lebaran nanti aja belinya ksian para medis mereka juga pengen ngumpul bareng keluargaindonesiaterserah;iky;negative;anger
21/05/2020 15:40;['#indonesiaterserah'];setidaknya sebulan sekali ada aja yang bikin komentar kayak gini lalu viral udah kayak gue menstruasi siklusnya giliran dijelasin dibilang feminazi hobinya marah2 yha indonesiaterserah deh;michelle;negative;anger
21/05/2020 15:40;['#indonesiaterserah'];menuju indonesia yang losssindonesiaterserah pictwittercomdwdwjbll4o;cucu raja salman;negative;anger
21/05/2020 15:40;['#indonesiaterserah'];971 kasus baru virus corona hari ini ayo longgarkan psbb lagi dong pemerintah ke mall ramerame yukk kita punya tanah luas kok muat buat kita semua masuk kita pecahkan rekor dunia kalo perluindonesiaterserah pictwittercom83mjwoocb2;om sentod;negative;anger
21/05/2020 15:39;['#indonesiaterserah'];mau marah sama siapa lah nyatanya pemerintah dan masyarakatnya kompak langgar psbb jadi pengen langgar psbb juga indonesiaterserah;pemuda indonesia garis lucu;negative;anger
21/05/2020 15:38;['#indonesiaterserah'];bikin surat dinas buat mudik mah gampang indonesiaterserah;ardini riska;negative;anger
21/05/2020 15:37;['#indonesiawhatever', '#indonesiaterserah'];melihat kenaikan pasien positif coronavirus per 21 mei 2020 sebanyak 973 orang sekarang sahabat paradigms tanyaapa dampak positifnya dari protokol kesehatan apaindonesiawhatever indonesiaterserah;paradigmsid;negative;fear
21/05/2020 15:36;['#indonesiaterserah'];indonesiaterserah bukan berarti menyerah ;husayn;positive;love
21/05/2020 15:36;['#indonesiaterserah', '#covid_19', '#psbb', '#tenagamedis'];suruh aja pakai baju baru yg baru d beli mungkin bisa nyembuhin nambah2in kerja tenaga medis aja kalian tolong buang donk sifat egois kalian mereka jg mau kumpul n lebaran bareng keluarga indonesiaterserahcovid19psbbtenagamedis ;ayie;negative;anger
21/05/2020 15:36;['#indonesiaterserah'];orang kek gini loh maunya apasih indonesia indonesiaterserah pictwittercommjffhojudu;pemalas;negative;anger
21/05/2020 15:34;['#indonesiaterserah'];rasanya pengen pindah deh gak mau disini org terlalu menyepelekn hal sepele tapi berdampak besar indonesiaterserah ini tuh konyol jngn terserah dong kasian para nakes harusnya pada sadar diri dong katanya g mau sakit tapi kek gitu kelakuan goblok gak si emosi borr;dwiiii;negative;anger
21/05/2020 15:34;['#bansos', '#jps', '#padangsidimpuan', '#lawancovid19', '#sumutlawancovid19', '#sumutbermartabat', '#pemprovsumut', '#sumaterautara', '#sumutsmartprovince', '#edyrahmayadi', '#ijeck'];padangsidimpuan terima bantuan 13951 paket sembako jpssumber kemenkesri rahmayadiedybansos jps padangsidimpuan lawancovid19 sumutlawancovid19 sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck pictwittercomayjorj61pf;covid19 sumut;positive;love
21/05/2020 15:32;['#indonesiaterserah'];bingung sama orang yg bikin snap di mall atau keramaian dan bilang psbb kok rame ya dalam hati ya loe termasuk yg bikin rame coeg pgn nutok rasaneindonesiaterserah;agung pake u;negative;anger
21/05/2020 15:32;['#indonesiaterserah'];cape doain indonesia mending doain zimbabwe ajaindonesiaterserah;aapiite;negative;anger
21/05/2020 15:30;['#indonesiaterserah'];antrian nya panjang ngak ada yang takut sama corona pemerintah aja yang terlalu berlebihan di tambah lagi media di indonesia super gilaindonesia bebasindonesiaterserah pictwittercomutaxaosa8k;sixrion anggoro;negative;anger
21/05/2020 15:30;['#indonesiaterserah'];indonesiaterserah wesss lurr;maaf tolong terima kasih;negative;anger
21/05/2020 15:30;['#indonesiaterserah'];tingkat kriminal yang bagaimana yg harus dipenjara di nusa kambangan itu salah 1 nya banyak kok acara yg sengaja melanggar psbb ga diapa apain paling cuma di dendaadil gambar terlihat remeh bila pandang 1 mata penjarain dong semua di nusa kambamganindonesiaterserah pictwittercomcnu64dlvpl;mas bro;negative;anger
21/05/2020 15:28;['#indonesiaterserah'];idrisashomad pemkotdepok ridwankamil restadepok polppdepok mohon ditertibkan warung depan gerbang permata cimanggis cimpaeun tapos depok anak2 muda pada nongkrong tdk pakai masker indonesiaterserah pictwittercomdxtzkmhuu8;ratu adhel;negative;anger
21/05/2020 15:28;['#indonesiaterserah'];jika pemerintah berbuat 12x kesalahan rakyat kompak memprotes jika pemerintah tiap hari bikin salah n ulah rakyat akan apatis krn lelah salah satu ekspresi lelah n apatis adlh indonesiaterserah ini pertanda tdk baik tapi mau diapain lagi mrk sdh memilih sikap sendiri;mohamad sohibul iman;negative;anger
21/05/2020 15:27;['#indonesiaterserah'];butuh transplantasi otak untuk masyarakat negarakuindonesiaterserah;nakiri ranggi;negative;anger
21/05/2020 15:27;['#indonesiaterserah'];pukulanmu itu tak akan bisa dilupakan jagoan pukulanmu itu dicatat sejarah jagoan berani kali kau ya udah tak ada rasa segan hormat terhadap ulamaindonesiaterserah ;wanky op;negative;anger
21/05/2020 15:27;['#indonesiaterserah'];cuti bersama tgl 22 mei dihapuskan dan baru di umumkan injury time jadinya untuk kantorku semua karyawan tetap tdk masuk namun kena potong cuti 1hari perusahaan mana sempet bikin se mepet2 helaaawwwww indonesiaterserah;arini mutiara;negative;anger
21/05/2020 15:26;['#sadindonesia', '#indonesiaterserah', '#stayathome', '#covid__19'];pengen tau ntar negara dengan populasi terbanyak ke 4 dunia jadi negara yang makin sepi karena rakyatnya yang terlalu bobroksadindonesiaindonesiaterserahstayathomecovid19;dk;negative;anger
21/05/2020 15:24;['#indonesiaterserah'];bayangin kamu ngajak temen bukber diluar terus dia kena corona dan meninggal kamu jadi pembunuh secara tidak langsungindonesiaterserah;;negative;fear
21/05/2020 15:24;['#newnormal', '#googleform', '#scanbarcode', '#technology', '#dirumahaja', '#indonesiaterserah'];new normal hidup hari ini syukuran anak tanpa kertas ucapan dan informasi cukup pakai ling dan scan barcodenewnormal googleform scanbarcode technology dirumahaja indonesiaterserah pictwittercomn6wrtppzcd;andriansyah;negative;anger
21/05/2020 15:21;['#indonesiamelawancovid19', '#indonesiaterserah', '#stayathome'];lekas pulih indonesia dan segala isi kepalanya speechless aja gitu liatnyaindonesiamelawancovid19indonesiaterserahstayathome pictwittercomv1ie3pv5gv;radikalishere;negative;fear
21/05/2020 15:20;['#indonesiamelawancovid19', '#indonesiaterserah', '#indonesiaterserahsukasukakalian'];perjuangan ku selama kurang lebih 3 bulan di rumah serasa sia sia gara mereka pada ke mall konser dll indonesiamelawancovid19 indonesiaterserah indonesiaterserahsukasukakalian;sayang;negative;anger
21/05/2020 15:20;['#indonesiaterserah'];mari kita kembali hidup di hutan rimbakonsepnya siapa yang kuat itu yang bertahan good luck indonesiaterserah;part of;negative;fear
21/05/2020 15:19;['#terserah', '#indonesiaterserah'];kemaren teriak teriak masalah blteh tiba2 pergi belanja baju lebaranterserahindonesiaterserah;wais alkarni;negative;anger
21/05/2020 15:19;['#indonesiaterserah', '#sayapercayajokowi', '#indonesiamelawancovid19'];ada aja uang buat ke mall belanja baju lebaran giliran untuk makan sembako teriak ke pemerintah minta bantuan ada aja warga 62 bikin pusing pemimpinyaindonesiaterserahsayapercayajokowiindonesiamelawancovid19;  ;negative;anger
21/05/2020 15:18;['#indonesiaterserah'];ada yang kek gini rangorang mau pada kemana si jalanan macet lagi musim korona bukannya dirumah wets bentar borlu sendiri ngapain dijalan rayadari pada ngurusin orang mending urus diri sendiri biar ga kena korona ada dikerumunan orang indonesiaterserah;idnotfound;negative;anger
21/05/2020 15:16;['#bansos', '#bltdd'];wis ngrempyong iseh antri njupuk bantuan bansos bltdd pictwittercomc1g27gjcqc;nurul choiriah;negative;anger
21/05/2020 15:14;['#indonesiaterserah'];persamaan setiap orang di muka hukum atau equality before the law sepertinya tidak berlaku pada dua kasus pelanggaran psbb yang dilakukan ketua mpr bambang soesatyo dan penceramah habib bahar bin smithindonesiaterserah ;syukran;negative;anger
21/05/2020 15:13;['#indonesiaterserah'];emangdeh semakin dilarang semakin dilakuin indonesiaterserah pictwittercomtfptqssifb;;negative;anger
21/05/2020 15:12;['#indonesiaterserah'];rekor hari ini paling terbanyak bertambah pasien corona 973 sehabis di bukanya mall bandara dll dibalik itu keegoisan warga62 terhadap corona dan menganggap virus ini sepele sia2 saya berjuang dengan cara rebahankasihan para perawat dokterindonesiaterserah;iky;negative;fear
21/05/2020 15:12;['#miris', '#indonesiaterserah'];barusan lewat pasar gadang sepanjang yg kelihatan penjualnya gk ada yg pake maskermirisindonesiaterserahinfomalangpemkotmalangpemkabmalangsutiaji1964satpolppmalang2;zul zulkarnain;negative;fear
21/05/2020 15:10;['#indonesiaterserah'];boleh ga sih ngedoain yg pada ke mall ga jelas buat mati aja indonesiaterserahhari ini nambah positif 900 org dan akhirnya tembus 20rb total;baby;negative;anger
21/05/2020 15:08;['#indonesiaterserah'];tagar indonesiaterserah yang disuarakan oleh tenaga medis sedang ramai di media sosial bahkan menjadi trending topicdiketahui tagar tersebut muncul dari sikap sejumlah tenaga medis yang melihat masih banyak masyarakat yang tidak mengindahkan protokol covid19abouttng pictwittercomoxyljmdjst;lutfi muhamad;negative;sad
21/05/2020 15:07;['#terserahpemerintah', '#indonesiaterserah'];rakyat gak disiplin gak mendukung pemerintah ataupun presiden untuk tidak pergi kemana2 tapi pemerintah gak menjamin jaminan sosial untuk rakyat yg terdampar corona akhirnya rakyat keluar untuk mencari makan terserahpemerintah indonesiaterserah;dwikypondra;negative;anger
21/05/2020 15:07;['#psbb', '#indonesiaterserah'];psbb macam apa wkwkwkwkwwk indonesiaterserah pictwittercomciwkibiwje;;negative;anger
21/05/2020 15:07;['#indonesiaterserah', '#terserahindonesia'];meanwhile di belahan bumi sana mall dibuka pasar penuh sesak org pejabat ngerayain ultah tanpa masker konser pejabat pemerintahan digelar orang2 nongkrong d taman2 dan dipinggir jalan semua dibiarkan begitu sajasitu sehatindonesiaterserahterserahindonesia;ill go to you when the weather is fine;negative;anger
21/05/2020 15:06;['#savetenagamedis', '#indonesiaterserah', '#psbb', '#covid19indonesia'];pakde jokowi dengan segala kerendahan hati tolong pertegas kebijakan psbb jangan sampai korban tenaga medis dan masyarakat makin bertambah para tenaga medis yg jumlahnya terbatas pasti sangat kelelahan beresikosavetenagamedisindonesiaterserahpsbbcovid19indonesia ;hendra rudystira;negative;sad
21/05/2020 15:05;['#indonesiaterserah'];ndang terus terusno olehmu ulengulengan tuku sandangan nang mall gak peduli psbb vngst indonesiaterserah;susanto aguzz;negative;anger
21/05/2020 15:04;['#indonesiaterserah'];ada dua kemungkinan 1 naik karena kapasitas lab bertambah lalu makin banyak yang terjaring2 ini emang murni kasusnya naik tanpa kapasitas lab ikut naik semoga asumsi gua yang pertama yang benar indonesiaterserah pictwittercomwupayuhi8m;berkeinginanuntuk;negative;sad
21/05/2020 15:03;['#indonesiaterserah'];masih berharap masyarakat nurut sama psbb ini bantuan blt dari pemerintah aja malah bikin physical distancing makin gaib tagar indonesiaterserah makin keliatan gk guna wkwkwk pictwittercommcriuzo9fj;iqbal heriwijaya;negative;anger
21/05/2020 15:03;['#indonesiaterserah'];pecah telor hampir 1000 sehari positiv covid19 selamat indonesia indonesiaterserah ;susanto aguzz;negative;sad
21/05/2020 15:03;['#indonesia', '#indonesiaterserah'];selamat ya indonesiarekor terbaru per hari ini indonesiaterserah pictwittercomr2fzmn92ta;byte ;negative;anger
21/05/2020 15:00;['#indonesiaterserah'];hmm serah indonesiaterserah pictwittercomtzk04bdj32;rezal;negative;anger
21/05/2020 15:00;['#indonesiaterserah'];pake hazmat dibawah matahari panas juga ajg indonesiaterserah pictwittercomb66mavuege;a bastard man;negative;anger
21/05/2020 15:00;['#indonesiaterserah', '#psbbbualan'];info hari ini pencapaian postif corona mencapai 1000 jiwa demi baju baru demi gengsi dan krkter egois bisa membuat kesedihan pahlawan medis kitapahlawan medis sudah rindu dengan keluarganya tetapi kita sungguh tidak peduli miris sekaliindonesiaterserah psbbbualan;riyan suci atmoko;negative;anger
21/05/2020 15:00;['#indonesiaterserah'];orangorang pada nolak herd immunity tapi belum diterapin aja udah banyak yang bersedia buat uji coba indonesiaterserah wkwkwk;hi;negative;anger
21/05/2020 15:00;['#indonesiaterserah'];masalahnya kalo masih pada bandel imbasnya kmana mau emg gabisa main keluar negri lagi karna negara lain udh aman tp negara kita masih seenak udel nya mampus lu tar jd wuhan versi 20indonesiaterserah;lucas fajar n ;negative;anger
21/05/2020 14:59;['#indonesiaterserah'];indonesiaterserah pasar malam jalan perigi lama kota tangselpsbb ambyarrr pictwittercomhnvlsuoxue;galdroid;negative;anger
21/05/2020 14:58;['#corontol', '#indonesiaterserah'];ternyata bner ya corona juga bisa menyerang otak terbukti sejak corona datang warga indonesia semakin bnyk yang gblokkcorontol indonesiaterserah;rrakyatjelataa;negative;anger
21/05/2020 14:57;['#indonesiaterserah'];dengar bae bae indonesiaterserah pictwittercomcrptrjiqk4;;negative;anger
21/05/2020 14:56;['#indonesiaterserah'];hari ini penambahan pasien positif harian mencapai rekor baruhari ini dslam 1x24 jam pasien positif covid19 bertambah 973pasien mendekati angka seribu pasien terimakasih atas partisipasinya warga 62 dalam mempercepat penyebaran virus covid19indonesiaterserah ;elajungshim;negative;anger
21/05/2020 14:56;['#indonesiaterserah'];yaudah iya indonesiaterserah pictwittercomsx0hdhw7e3;dinniii;negative;sad
21/05/2020 14:55;['#indonesiaterserah'];iya bener banget nih di saat seperti ini kebutuhan primer lebih diutamakan ketimbang sekunder apalagi tersier duh kalo dibayar pun ogah deh rela berdesak2an demi sebuah baju lebaran cukup ya 1 tagar indonesiaterserah jd pengingat;penggila di kala senja;negative;anger
21/05/2020 14:54;['#kingofprank', '#mudiktetapdilarang', '#terserah', '#indonesiaterserah', '#indonesiaterserahsukasukakalian'];yang di tunggu kabar bbm turun yang muncul kabar bpjs naik yang di tunggu tehaer masuk yang datang pengumuman ga dapat tehaer welcome to the prank country kingofprankmudiktetapdilarangterserahindonesiaterserahindonesiaterserahsukasukakalian;denny hermawan wicaksono;negative;anger
21/05/2020 14:54;['#indonesiaterserah'];negara tanpa pemimpinindonesiaterserah;sc7;negative;sad
21/05/2020 14:54;['#covid_19', '#indonesiaterserah', '#tenagamedis', '#savetenagamedis'];pada mikir gak si goblokkalo tenaga medis lamalama bisa habis hanya karna orang goblok gak punya pikirankalo tenaga medis habis lu mau berobat kemana dukuncovid19 indonesiaterserahtenagamedis savetenagamedis;hi;negative;anger
21/05/2020 14:53;['#indonesiaterserah'];tagar indonesiaterserah yang disuarakan oleh tenaga medis sedang ramai di media sosial bahkan menjadi trending topicdiketahui tagar tersebut muncul dari sikap sejumlah tenaga medis yang melihat masih banyak ;about tangerang;negative;anger
21/05/2020 14:53;['#indonesiaterserah', '#indonesiabangkit', '#indonesiajanganterserah', '#indonesiamelawancovid19', '#b2p2vrplawancovid', '#litbangkes', '#kemenkesri'];hai sobat vektora kami bilang indonesiaterserah bukan berarti kami menyerah tetap semangat berjuang demi indonesiabangkit berjuang bersama ikuti protokol kesehatan indonesiajanganterserah indonesiamelawancovid19 b2p2vrplawancovid litbangkes kemenkesri pictwittercomx89nexbauy;b2p2vrp salatiga;positive;
21/05/2020 14:51;['#viruscorona', '#indonesiaterserah'];maaf nih pak luhut kemenkomarves n jokowi n kemensetnegri n kspgoid tolong di info ke rakyat negara mana yg sdh punya pengalaman menghadapi pandemi viruscoronapernyataan kok mirip ngak sekolahanindonesiaterserah ;golputers;negative;anger
21/05/2020 14:48;['#indonesiaterserah'];pemerintah yang kurang tegas dalam menangani kasus ini dan juga masyarakatnya yg dablek klo memank dia masih sadar akan kesehatannya dirinya sendiri jauhin keramaian indonesiaterserah;adi ;negative;anger
21/05/2020 14:48;['#dirumahaja', '#indonesiaterserah', '#lebaran', '#berkahadadirumah'];sehat lebih mahal daripada baju lebaran dirumahaja indonesiaterserah lebaran berkahadadirumah;yusuf darochman;negative;anger
21/05/2020 14:46;['#indonesiaterserah'];mereka ini melakukan perjalanan dinas ke desa2 sesuai arahan pemerintahindonesiaterserah ;golputers;positive;
21/05/2020 14:46;['#indonesiaterserah', '#indonesiagakpapa', '#indonesiahmmm'];sekarang lagi rame indonesiaterserah besokbesok indonesiagakpapa besoknya lagi indonesiahmmm udah kaya jawaban cewek pas moodnya lagi lockdown aja v;kumahadanang;negative;
21/05/2020 14:45;['#indonesiaterserah'];teori gak segampang praktek di lapangan bossindonesiaterserah;wakwaw;negative;anger
21/05/2020 14:43;['#indonesiaterserah'];emang di saat libur n tujuan ke desa2 perjalanan dinas model apa perjalan dinas selalu bawa keluargaindonesiaterserah ;golputers;negative;fear
21/05/2020 14:43;['#indonesiaterserah'];wtf indonesiaterserah ;mynameisjojo;negative;anger
21/05/2020 14:43;['#indonesiaterserah'];gokil sampe di comment kayak gitu guyss jadi pengen ketemu sama orang yang comment pengen liat tampang orang nya kayak gimana sih hahaha indonesiaterserah pictwittercomplr5i4t4lx;blitzkrieg;negative;anger
21/05/2020 14:42;['#indonesiaterserah'];yg videoin jalanan rame terus make indonesiaterserah emangnya dia lagi ga diluar yak videoinnya;stephenjoss;negative;anger
21/05/2020 14:40;['#indonesiaterserah'];yang nekat ke mall atau ke pasar buat beli baju lebaran jangan lupa beli kain kafan juga kali kali yang kepake bukan baju lebarannya tapi kain kafannya duluan indonesiaterserah;hey tayo;negative;anger
21/05/2020 14:39;['#indonesia', '#terserah', '#indonesiaterserah'];indonesia terserah indonesiaterserah pictwittercommzhphyn0os;randi septian;negative;anger
21/05/2020 14:39;['#indonesiaterserah', '#indonesiawhatever'];perjalanan dinas kok bawa banyak koper gede2 pulakkata jk soal protokol kesehatan tiap hari diucapkan tiap hari juga dilanggarindonesiaterserahindonesiawhatever;ferdy mad;negative;anger
21/05/2020 14:39;['#indonesiaterserah'];wahai pak jokowi dan menkes jangan biarkan wisma atlet jadi klaster baru karantina kacau penghuni berjubel dan tak makan indonesiaterserah pictwittercomq4n167ckwz;abdullah rasyid;negative;sad
21/05/2020 14:38;['#indonesiaterserah'];hari ini yang positif tinggi bangetdan jalanan udah semakin ramai mall pasar udah ramaii just cant relate at all udah gak paham lagi indonesiaterserah pictwittercom4759myqyjz;pascalia;negative;fear
21/05/2020 14:38;['#indonesiaterserah'];pak jokowi kalo paramedis pd tumbang dan ga bs hdp brdamai dg covid19 gara2 gempuran pasien yg ga rasional jumlahnya gmnminimal njenengan itu bikin aturan yg tegas ga mencla mencleberubah2separo2 mbingungi masyarakat kan tau masy indo mbadegnya ky apa indonesiaterserah;nephente;negative;anger
21/05/2020 14:35;['#indonesiaterserah'];coba tolong jelaskan salahnya sebutkan pasal yg melanggar kalaupun salah ini kan negara hukum bukan tolong berikan hukuman yg sesuai bukankah napi banyak yg dibebaskan alesann dipenjara hanya psbb mcd sarinah konser indonesiaterserah;jamileh;negative;anger
21/05/2020 14:34;['#oalahembuhgaeroh', '#indonesiaterserah'];wong sugih nang pucuke segoro kethok wong mlarat bin kere nang idepe mripat lah koq ga kethok opo pancen bhidak ta matane peanoalahembuhgaeroh indonesiaterserah;dieand coke;negative;anger
21/05/2020 14:34;['#dirumahaja', '#kurangpiknik', '#gila', '#garagaracorona'];kapan terakhir keluyuran sebelum semua dilarangdirumahaja kurangpiknik gila garagaracorona kuta ;gula jawa;negative;sad
21/05/2020 14:34;['#dirumahaja', '#indonesiaterserah'];dirumahaja kalo bisa shopping online kenapa harus offlineindonesiaterserah;ayikk;positive;joy
21/05/2020 14:32;['#mudiktetapdilarang', '#indonesiaterserahsukasukakalian', '#indonesiamelawancovid19', '#indonesiaterserah'];ntah apa yang terjadi pada bangsa inipemerintah beginirakyat begitumemang jawaban legendaris seorang wanita terserahlah menjadi solusi pandami covid19mudiktetapdilarang indonesiaterserahsukasukakalian indonesiamelawancovid19 indonesiaterserah;ramza fatria maulana;negative;sad
21/05/2020 14:32;['#indonesiaterserah', '#indonesiasakkarepmu'];20 mei 2020 apa bisa diganti hari kebangkitan otak nasional indonesiaterserahindonesiasakkarepmu;iwan;negative;anger
21/05/2020 14:30;['#indonesiaterserah'];yah mene iki yo ijik do nuruti gengsi indonesiaterserah;your ex;negative;anger
21/05/2020 14:30;['#jengkel', '#indonesiaterserah'];ni orang2 emang gak pada takut corona ya keliatannya rame bgt mana gak pada maskeran piyeee sich jengkel indonesiaterserah;ayu prasetyoningsih;negative;anger
21/05/2020 14:30;['#indonesiaterserah'];anak buah megawati tagar indonesiaterserah jerit suara publik yang wajib didengar ;demokrasi news;negative;sad
21/05/2020 14:30;['#indonesiaterserah'];terserah bante kelen lah situ indonesiaterserah ;abdullah rasyid;negative;anger
21/05/2020 14:28;['#indonesiaterserah'];terserah kalian mau ngomong apaorang waras juga pahammana ada dinas mendekati hari lebaranindonesiaterserah ;daboribo;negative;anger
21/05/2020 14:28;['#indonesiaterserah'];hari ini kamis 2152020indonesia bertambah 973 kasus menjadi 20162singapura bertambah 448 kasus menjadi 29812filipina bertambah 213 kasus menjadi 13434malaysia bertambah 50 kasus menjadi 7059thailand bertambah 3 kasus menjadi 3037indonesiaterserah;yan simalayu;negative;fear
21/05/2020 14:27;['#lucudenganbangsasendiri', '#lucudenganbangsasendiri', '#indonesiaterserah', '#bangsayanglucu'];lucudenganbangsasendirilucudenganbangsasendiri dengan kita sebelumnya dihadapkan dengan kondisi indonesiaterserah dari para medis yg kecewaprediksi pun terwujud lah sudah bangsayanglucu ini dengan rekor barudetikhealthdetikcom;yusriza;negative;anger
21/05/2020 14:27;['#indonesiaterserah'];melihat berita peningkatan jumlah pasien covid19 hari ini get well soon indonesia from covid19 and from stupidity indonesiaterserah pictwittercomh7yrjssfoi;tsudiran;negative;anger
21/05/2020 14:24;['#indonesiaterserah', '#sakkarepmu', '#indonesiaterserahsukasukakalian'];teruskan para kepala batu kalo udah gini tetep jadi lebaran baju baru tololindonesiaterserah sakkarepmu indonesiaterserahsukasukakalian pictwittercompxr0if4rfu;wisam fahry;negative;anger
21/05/2020 14:23;['#indonesiaterserah'];indonesiaterserah buat yang masih aja keluaran shoping ke mallbelanja lebaran coba deh lihat youtube ini ;n a n a;negative;anger
21/05/2020 14:21;['#indonesiaterserah'];corona sudah betah tinggl di indonesia cuy gi mna ngk betah lah orng indo terkenal ramah2 sampe2 mau idup berdampinganindonesiaterserah;randhynusa;negative;anger
21/05/2020 14:21;['#covid19', '#indonesiaterserah'];para nakes mulai terserang kecapean merasa tak dihargai kerjanya krn masyarakat masa bodoh dgn covid19 ini akibat indonesiaterserahjika pr nakes lepas tangan apakah pemerintah mau nyalahin mereka sdgkn pemerintah ja tdk sanggup melakukan tugasnya ;ayahefaiq;negative;anger
21/05/2020 14:20;['#indonesiaterserah', '#sukasukakalianaja'];update 21 mei 973 kasus baru rekor penambahan tertinggi covid19 indonesia ;eny lovenza;negative;fear
21/05/2020 14:20;['#indonesiaterserah'];orang indonesia itu kaya kaya dan ga ada takutnyaindonesiaterserah;arief ardiansyah;negative;anger
21/05/2020 14:19;['#indonesiaterserah'];kuburan kebuka lebar browindonesiaterserah pictwittercoms5lk1pefbz;aku siapa;negative;anger
21/05/2020 14:18;['#dirumahaja', '#indonesiaterserah'];dirumahaja 2 bulan tapi bukanya turun kasusnya eh malah naik hampir 1000 indonesiaterserah;fzzz;negative;fear
21/05/2020 14:16;['#indonesiaterserah', '#indonesiaterserahsukasukakalian'];udahlah cape khawatir yg di khawatirin malah gapeduli indonesiaterserah indonesiaterserahsukasukakalian;halodez;negative;anger
